id,label,effectiveTime,active,moduleId,definitionStatusId,observable_entity
252106007,Number of chancres (observable entity),20020131,1,900000000000207008,900000000000074008,True
252108008,Number of stenoses (observable entity),20020131,1,900000000000207008,900000000000074008,True
252111009,Number of lost pregnancies (observable entity),20020131,1,900000000000207008,900000000000074008,True
252112002,Number of stillbirths (observable entity),20020131,1,900000000000207008,900000000000074008,True
252113007,Number of abortions (observable entity),20020131,1,900000000000207008,900000000000074008,True
252114001,Number of induced abortions (observable entity),20020131,1,900000000000207008,900000000000074008,True
252115000,Number of cesarean sections (observable entity),20020131,1,900000000000207008,900000000000074008,True
252116004,Observation parameter (observable entity),20020131,1,900000000000207008,900000000000074008,True
252075009,Venous velocity (observable entity),20020131,1,900000000000207008,900000000000074008,True
252079003,Venous ambulatory pressure (observable entity),20020131,1,900000000000207008,900000000000074008,True
252081001,Venous flow (observable entity),20020131,1,900000000000207008,900000000000074008,True
252082008,Venous mean flow (observable entity),20020131,1,900000000000207008,900000000000074008,True
252083003,Venous reflux flow (observable entity),20020131,1,900000000000207008,900000000000074008,True
252084009,Tissue perfusion measure (observable entity),20020131,1,900000000000207008,900000000000074008,True
252085005,Tissue perfusion isotope clearance (observable entity),20020131,1,900000000000207008,900000000000074008,True
252087002,Tissue perfusion red cell flux (observable entity),20020131,1,900000000000207008,900000000000074008,True
252088007,Tissue perfusion red cell velocity (observable entity),20020131,1,900000000000207008,900000000000074008,True
252089004,Tissue perfusion temperature (observable entity),20020131,1,900000000000207008,900000000000074008,True
252090008,Rewarming time (tissue perfusion) (observable entity),20020131,1,900000000000207008,900000000000074008,True
252094004,Claudication distance (observable entity),20020131,1,900000000000207008,900000000000074008,True
252095003,Maximum distance walked (observable entity),20020131,1,900000000000207008,900000000000074008,True
252096002,Surface foot pressure (observable entity),20020131,1,900000000000207008,900000000000074008,True
252117008,Strength of test substance (observable entity),20020131,1,900000000000207008,900000000000074008,True
252118003,Strength of tuberculin test substance (observable entity),20020131,1,900000000000207008,900000000000074008,True
252119006,Strength of coccidioidin test substance (observable entity),20020131,1,900000000000207008,900000000000074008,True
252120000,Allergen concentration (observable entity),20020131,1,900000000000207008,900000000000074008,True
252141006,Treadmill speed achieved (observable entity),20020131,1,900000000000207008,900000000000074008,True
252074008,Venous measure (observable entity),20020131,1,900000000000207008,900000000000074008,True
252140007,Treadmill gradient achieved (observable entity),20020131,1,900000000000207008,900000000000074008,True
252138002,Scandinavian protocol stage achieved (observable entity),20020131,1,900000000000207008,900000000000074008,True
252121001,Acetic acid concentration (observable entity),20020131,1,900000000000207008,900000000000074008,True
252122008,Perfusion rate of medium (observable entity),20020131,1,900000000000207008,900000000000074008,True
252123003,Temperature of medium (observable entity),20020131,1,900000000000207008,900000000000074008,True
252124009,Test distance (observable entity),20020131,1,900000000000207008,900000000000074008,True
252125005,Ocular test distance (observable entity),20020131,1,900000000000207008,900000000000074008,True
252126006,Pin distance (observable entity),20020131,1,900000000000207008,900000000000074008,True
252127002,Test time (observable entity),20020131,1,900000000000207008,900000000000074008,True
252128007,Time since loading dose (observable entity),20020131,1,900000000000207008,900000000000074008,True
252129004,Test duration (observable entity),20020131,1,900000000000207008,900000000000074008,True
252130009,Total exercise time (observable entity),20020131,1,900000000000207008,900000000000074008,True
252131008,Time from start of test (observable entity),20020131,1,900000000000207008,900000000000074008,True
252132001,Measurement period (observable entity),20020131,1,900000000000207008,900000000000074008,True
252133006,Apgar measurement period (observable entity),20020131,1,900000000000207008,900000000000074008,True
252134000,Bruce protocol stage achieved (observable entity),20020131,1,900000000000207008,900000000000074008,True
252135004,Balke protocol stage achieved (observable entity),20020131,1,900000000000207008,900000000000074008,True
252136003,Master protocol stage achieved (observable entity),20020131,1,900000000000207008,900000000000074008,True
252137007,Modified Bruce protocol stage achieved (observable entity),20020131,1,900000000000207008,900000000000074008,True
252139005,Wingate protocol stage achieved (observable entity),20020131,1,900000000000207008,900000000000074008,True
252073002,Arterial impedance (observable entity),20020131,1,900000000000207008,900000000000074008,True
252072007,Upstroke time of arterial pressure (observable entity),20020131,1,900000000000207008,900000000000074008,True
252071000,Arterial pressure index (observable entity),20020131,1,900000000000207008,900000000000074008,True
252000003,Bladder neck function (observable entity),20020131,1,900000000000207008,900000000000074008,True
252003001,Bladder appearance (observable entity),20020131,1,900000000000207008,900000000000074008,True
252009002,Bladder capacity (observable entity),20020131,1,900000000000207008,900000000000074008,True
252010007,Functional bladder capacity (observable entity),20020131,1,900000000000207008,900000000000074008,True
252011006,Maximum anesthetic bladder capacity (observable entity),20020131,1,900000000000207008,900000000000074008,True
252012004,Maximum cystometric capacity (observable entity),20020131,1,900000000000207008,900000000000074008,True
252013009,Bladder compliance (observable entity),20020131,1,900000000000207008,900000000000074008,True
252015002,Profile length of urethra (observable entity),20020131,1,900000000000207008,900000000000074008,True
252016001,Functional profile length of urethra (observable entity),20020131,1,900000000000207008,900000000000074008,True
252017005,Functional profile length of urethra - resting (observable entity),20020131,1,900000000000207008,900000000000074008,True
252018000,Functional profile length of urethra - stressed (observable entity),20020131,1,900000000000207008,900000000000074008,True
252019008,Total profile length of urethra (observable entity),20020131,1,900000000000207008,900000000000074008,True
252022005,Urethral sphincter function (observable entity),20020131,1,900000000000207008,900000000000074008,True
251996002,Bladder neck position (observable entity),20020131,1,900000000000207008,900000000000074008,True
251980000,Urinary times (observable entity),20020131,1,900000000000207008,900000000000074008,True
251981001,Opening time of bladder neck (observable entity),20020131,1,900000000000207008,900000000000074008,True
251982008,Urinary voiding total flow time (observable entity),20020131,1,900000000000207008,900000000000074008,True
251983003,Time to maximum urinary flow (observable entity),20020131,1,900000000000207008,900000000000074008,True
251984009,Urinary flow rate (observable entity),20020131,1,900000000000207008,900000000000074008,True
251985005,Maximal urinary flow rate (observable entity),20020131,1,900000000000207008,900000000000074008,True
