id,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,label,SHORTNAME
76353-2,Licensed nursing staff,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing staff # [NMMDS],
76354-0,Nurse demographics per unit or service panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Nurse demographics per unit or service panel [NMMDS],
76355-7,Employment position panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Employment position panel [NMMDS],
76356-5,Nurse employment position,Type,Pt,Provider,Nom,NMMDS,SURVEY.NMMDS,Nurse employment position Provider [NMMDS],
76357-3,Licensed nursing staff.employment position,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing personnel [#] by employment position [NMMDS],
76358-1,Licensed nursing staff.employment position/Licensed nursing staff,NFr,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing staff by employment position/Licensed nursing staff [NMMDS],
76359-9,Licensed nursing staff & sex panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Licensed nursing staff and sex panel [NMMDS],
76360-7,Licensed nursing staff.sex,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing personnel [#] by sex [NMMDS],
76361-5,Licensed nursing staff.sex/Licensed nursing staff,NFr,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing staff.sex/Licensed nursing staff [NMMDS],
76362-3,Race or ethnicity panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Race or ethnicity panel [NMMDS],
76363-1,Licensed nursing staff.race or ethnicity,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing personnel [#] by race or ethnicity [NMMDS],
76364-9,Licensed nursing staff.race or ethnicity/Licensed nursing staff,NFr,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing staff.race or ethnicity/Licensed nursing staff [NMMDS],
76365-6,Age category panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Age category panel [NMMDS],
76366-4,Nurse age range,Type,Pt,Provider,Ord,NMMDS,SURVEY.NMMDS,Nurse age range Provider [NMMDS],
76367-2,Licensed nursing staff.age range,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing personnel [#] by age range [NMMDS],
76368-0,Licensed nursing staff.age range/Licensed nursing staff,NFr,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing staff.age range/Licensed nursing staff [NMMDS],
76369-8,Entry level nursing degree panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Entry level nursing degree panel [NMMDS],
76370-6,Entry level nursing degree,Type,Pt,Provider,Nom,NMMDS,SURVEY.NMMDS,Entry level nursing degree Provider [NMMDS],
76371-4,Licensed nursing staff.entry level nursing degree,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing personnel [#] by entry level nursing degree [NMMDS],
76372-2,Licensed nursing staff.entry level nursing degree/Licensed nursing staff,NFr,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing staff.entry level nursing degree/Licensed nursing staff [NMMDS],
76373-0,Highest level of education in a nursing degree panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Highest level of education in a nursing degree panel [NMMDS],
76374-8,Highest level of education in a nursing degree,Type,Pt,Provider,Nom,NMMDS,SURVEY.NMMDS,Highest level of education in a nursing degree Provider [NMMDS],
76375-5,Licensed nursing staff.highest level of education in a nursing degree,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing personnel [#] by highest level of education in a nursing degree [NMMDS],
76376-3,Licensed nursing staff.highest level of education in a nursing degree/Licensed nursing staff,NFr,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing staff.highest level of education in a nursing degree/Licensed nursing staff [NMMDS],
76377-1,Highest level of education in a non-nursing degree panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Highest level of education in non-nursing degree panel [NMMDS],
76378-9,Highest level of education in a non-nursing degree,Type,Pt,Provider,Nom,NMMDS,SURVEY.NMMDS,Highest level of education in a non-nursing degree Provider [NMMDS],
76379-7,Licensed nursing staff.highest level of education in a non-nursing degree,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing personnel [#] by highest level of education in a non-nursing degree [NMMDS],
76380-5,Licensed nursing staff.highest level of education in a non-nursing degree/Licensed nursing staff,NFr,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing staff.highest level of education in a non-nursing degree/Licensed nursing staff [NMMDS],
76381-3,Nursing license type panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Nursing license type panel [NMMDS],
76382-1,Primary nursing license type,Type,Pt,Provider,Nom,NMMDS,SURVEY.NMMDS,Primary nursing license type Provider [NMMDS],
76383-9,Licensed nursing staff.primary nursing license type,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing personnel [#] by primary nursing license type [NMMDS],
76384-7,Licensed nursing staff.primary nursing license type/Licensed nursing staff,NFr,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing staff.primary nursing license type/Licensed nursing staff [NMMDS],
76385-4,Nursing certification panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Nursing certification panel [NMMDS],
76386-2,Nursing certification,Type,Pt,Provider,Nom,NMMDS,SURVEY.NMMDS,Nursing certification Provider [NMMDS],
76387-0,Licensed nursing staff.nursing certification,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing personnel [#] by nursing certification [NMMDS],
76388-8,Licensed nursing staff.nursing certification/Licensed nursing staff,NFr,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing staff.nursing certification/Licensed nursing staff [NMMDS],
76389-6,Employment specialty panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,Employment specialty panel [NMMDS],
76390-4,Nurse employment specialty,Type,Pt,Provider,Nom,NMMDS,SURVEY.NMMDS,Nurse employment specialty Provider [NMMDS],
76391-2,Licensed nursing staff.employment specialty,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing personnel [#] by employment specialty [NMMDS],
76392-0,Licensed nursing staff,NFr,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Licensed nursing staff [NMMDS],
76393-8,National provider indentifier panel,-,Pt,{Nursing unit},-,NMMDS,PANEL.SURVEY.NMMDS,National provider indentifier panel [NMMDS],
76394-6,Registered nurse staff,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Registered nurse staff # [NMMDS],
76395-3,Registered nurse staff with national provider ID,Num,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Registered nurse personnel [#] with a national provider ID [NMMDS],
76396-1,Registered nurse staff with national provider ID/Registered nurse staff,NFr,Pt,{Nursing unit},Qn,NMMDS,SURVEY.NMMDS,Registered nurse staff with national provider ID/Registered nurse staff [NMMDS],
76398-7,Provider has a national provider ID,Find,Pt,Provider,Ord,,SURVEY.NMMDS,Provider has a national provider ID,
76400-1,Fetal delivery information,Find,Pt,^Patient,Doc,US standard report of fetal death,SURVEY.CDC,Fetal delivery information Document [US Standard Report of Fetal Death],
76499-3,"Humiliation, Afraid, Rape, and Kick questionnaire",-,Pt,^Patient,-,HARK,PANEL.SURVEY.HARK,"Humiliation, Afraid, Rape, and Kick questionnaire [HARK]",
76500-8,"Within the last Y, have you been humiliated or emotionally abused in other ways by your partner or ex-partner",Find,1Y,^Patient,Ord,,SURVEY.HARK,"Within the last year, have you been humiliated or emotionally abused in other ways by your partner or ex-partner",
76501-6,"Within the last Y, have you been afraid of your partner or ex-partner",Find,1Y,^Patient,Ord,,SURVEY.HARK,"Within the last year, have you been afraid of your partner or ex-partner",
76502-4,"Within the last Y, have you been raped or forced to have any kind of sexual activity by your partner or ex-partner",Find,1Y,^Patient,Ord,,SURVEY.HARK,"Within the last year, have you been raped or forced to have any kind of sexual activity by your partner or ex-partner",
76503-2,"Within the last Y, have you been kicked, hit, slapped, or otherwise physically hurt by your partner or ex-partner",Find,1Y,^Patient,Ord,,SURVEY.HARK,"Within the last year, have you been kicked, hit, slapped, or otherwise physically hurt by your partner or ex-partner",
76504-0,Total score,Score,Pt,^Patient,Qn,HARK,SURVEY.HARK,Total score [HARK],
76506-5,Social connection and isolation panel,-,Pt,^Patient,-,,PANEL.SURVEY.NHANES,Social connection and isolation panel,
76508-1,"In a typical W, how many times do you talk on the telephone with family, friends, or neighbors",NRat,Pt,^Patient,Qn,NHANES III,SURVEY.NHANES,"In a typical week, how many times do you talk on the telephone with family, friends, or neighbors [NHANES III]",
76509-9,How often do you get together with friends or relatives,NRat,Pt,^Patient,Qn,NHANES III,SURVEY.NHANES,How often do you get together with friends or relatives [NHANES III],
76510-7,How often do you attend church or religious services,NRat,Pt,^Patient,Qn,NHANES,SURVEY.NHANES,How often do you attend church or religious services [NHANES],
76511-5,"Do you belong to any clubs or organizations such as church groups unions, fraternal or athletic groups, or school groups",Find,Pt,^Patient,Ord,NHANES III,SURVEY.NHANES,"Do you belong to any clubs or organizations such as church groups unions, fraternal or athletic groups, or school groups [NHANES III]",
76512-3,Social isolation score,Score,Pt,^Patient,Qn,NHANES,SURVEY.NHANES,Social isolation score [NHANES],
76513-1,"How hard is it for you to pay for the very basics like food, housing, medical care, and heating",Find,Pt,^Patient,Ord,,SURVEY.GNHLTH,"How hard is it for you to pay for the very basics like food, housing, medical care, and heating",
76542-0,"Do you feel stress - tense, restless, nervous, or anxious, or unable to sleep at night because your mind is troubled all the time - these days",Find,Pt,^Patient,Ord,OSQ,SURVEY.GNHLTH,"Do you feel stress - tense, restless, nervous, or anxious, or unable to sleep at night because your mind is troubled all the time - these days [OSQ]",
76661-8,Sex,Type,Pt,Provider,Nom,NMMDS,SURVEY.NMMDS,Sex of Provider [NMMDS],
76663-4,Race or ethnicity,Type,Pt,Provider,Nom,NMMDS,SURVEY.NMMDS,Race or ethnicity of Provider [NMMDS],
76700-4,PROMIS short form - physical function 4a - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - physical function 4a - version 1.0,
76701-2,PROMIS short form - satisfaction with participation in social roles 8a - version 1.0,-,1W,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - satisfaction with participation in social roles 8a - version 1.0,
76702-0,PROMIS short form - physical function 20a - version 1.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - physical function 20a - version 1.0,
76703-8,PROMIS short form - sleep disturbance 6a - version 1.0,-,1W,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - sleep disturbance 6a - version 1.0,
76704-6,PROMIS short form - satisfaction with participation in social roles 4a - version 1.0,-,1W,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - satisfaction with participation in social roles 4a - version 1.0,
76706-1,I have to limit my regular family activities,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have to limit my regular family activities [PROMIS],
76707-9,I have to limit the things I do for fun with others,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have to limit the things I do for fun with others [PROMIS],
76708-7,I have trouble doing all of the family activities that I want to do,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have trouble doing all of the family activities that I want to do [PROMIS],
76709-5,I have trouble doing all of my usual work (include work at home),Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have trouble doing all of my usual work (include work at home) [PROMIS],
76710-3,I have trouble doing all of the work that is really important to me (include work at home),Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have trouble doing all of the work that is really important to me (include work at home) [PROMIS],
76711-1,I have to limit my regular activities with friends,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have to limit my regular activities with friends [PROMIS],
76712-9,I have trouble doing all of the activities with friends that I want to do,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have trouble doing all of the activities with friends that I want to do [PROMIS],
76713-7,Do you have someone with whom to have fun,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Do you have someone with whom to have fun [PROMIS],
76714-5,Do you have someone with whom to relax,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Do you have someone with whom to relax [PROMIS],
76715-2,Do you have someone with whom you can do something enjoyable,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Do you have someone with whom you can do something enjoyable [PROMIS],
76716-0,Do you have someone to keep you company at home,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Do you have someone to keep you company at home [PROMIS],
76717-8,Do you have someone to go with you to an event,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Do you have someone to go with you to an event [PROMIS],
76718-6,Can you find companionship when you want it,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,Can you find companionship when you want it [PROMIS],
76719-4,I have someone who will listen to me when I need to talk,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have someone who will listen to me when I need to talk [PROMIS],
76720-2,I have someone to confide in or talk to about myself or my problems,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have someone to confide in or talk to about myself or my problems [PROMIS],
76721-0,I have someone with whom to share my most private worries and fears,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have someone with whom to share my most private worries and fears [PROMIS],
76722-8,I have someone who understands my problems,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have someone who understands my problems [PROMIS],
76723-6,I have someone who makes me feel appreciated,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have someone who makes me feel appreciated [PROMIS],
76724-4,I have someone I trust to talk with about my feelings,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have someone I trust to talk with about my feelings [PROMIS],
76725-1,I have someone to talk with when I have a bad day,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have someone to talk with when I have a bad day [PROMIS],
76726-9,I have someone I trust to talk with about my problems,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have someone I trust to talk with about my problems [PROMIS],
76727-7,I have someone to give me good advice about a crisis if I need it,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have someone to give me good advice about a crisis if I need it [PROMIS],
76728-5,I have someone to turn to for suggestions about how to deal with a problem,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have someone to turn to for suggestions about how to deal with a problem [PROMIS],
76729-3,I have someone to give me information if I need it,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I have someone to give me information if I need it [PROMIS],
76730-1,I get useful advice about important things in life,Find,Pt,^Patient,Ord,PROMIS,SURVEY.PROMIS,I get useful advice about important things in life [PROMIS],
76731-9,PROMIS short form - ability to participate in social roles and activities 8a - version 2.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - ability to participate in social roles and activities 8a - version 2.0,
76732-7,PROMIS short form - companionship 4a - version 2.0,-,Pt,^Patient,-,PROMIS,PANEL.SURVEY.PROMIS,PROMIS short form - companionship 4a - version 2.0,
