id,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,label,SHORTNAME
42017-4,Guidance for percutaneous replacement of cholecystostomy,Find,Pt,Abdomen,Doc,RF,RAD,RF Guidance for percutaneous replacement of cholecystostomy of Abdomen,RF Guided Abd PCS replace
42019-0,Views upright + L-lateral-decubitus,Find,Pt,Abdomen,Doc,XR,RAD,XR Abdomen upright and left lateral decubitus,XR Abd Upr+L Lat Decub
42020-8,Guidance for needle localization,Find,Pt,Abdomen>Spine.lumbar,Doc,CT,RAD,CT Guidance for needle localization of Lumbar spine,CT Guided L-spine Needle loc
42021-6,Guidance for needle localization,Find,Pt,Neck>Spine.cervical,Doc,CT,RAD,CT Guidance for needle localization of Cervical spine,CT Guided C-spine Needle loc
42022-4,NAACCR hospital tumor registration.permanent,ID,Pt,^Patient,Nom,,TUMRRGT,NAACCR hospital tumor registration.permanent [Identifier],NAACCR hospital tumor reg.permanent
42023-2,NAACCR facility identification system coding system,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,NAACCR facility identification system coding system,NAACCR FIN system coding system Cancer
42024-0,NAACCR hispanic identification algorithm hispanic origin,Prid,Pt,^Patient,Nom,Derived,TUMRRGT,NAACCR hispanic identification algorithm hispanic origin Derived,NHIA hispanic origin Derived
42025-7,NAACCR Indian Health Service linkage,Prid,Pt,^Patient,Nom,,TUMRRGT,NAACCR Indian Health Service linkage,NAACCR HIS linkage
42026-5,Census tract certainty 2000,Type,Pt,Census tract,Nom,,TUMRRGT,Census tract certainty 2000,Census tract certainty 2000
42027-3,Geographic information system coordinate quality,Type,Pt,Cancer.XXX,Nom,,TUMRRGT,Geographic information system coordinate quality Cancer,GIS coordinate quality Cancer
42028-1,NAACCR ambiguous terminology as basis for diagnosis,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,NAACCR ambiguous terminology as basis for diagnosis,NAACCR Ambiguous Terminology Dx Cancer
42029-9,Date of conclusive diagnosis,TmStp,Pt,Cancer.XXX,Qn,,TUMRRGT,Date of conclusive diagnosis Cancer,Date of conclusive Dx Cancer
42030-7,Multiple tumors reported as single primary,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Multiple tumors reported as single primary Cancer,Mult Tum Rpt as One Prim Cancer
42031-5,Date of diagnosis of multiple tumors,TmStp,Pt,Cancer.XXX,Qn,,TUMRRGT,Date of diagnosis of multiple tumors Cancer,Date Dx multiple tumors Cancer
42032-3,Number of tumors at diagnosis,Num,Pt,Cancer.XXX,Qn,,TUMRRGT,Number of tumors at diagnosis Cancer,# tumors at Dx Cancer
42033-1,Number of tumors & histologies,Num,Pt,^Patient,Qn,,TUMRRGT,Number of tumors and histologies,# tumors/hist
42034-9,Coding system.current,Type,Pt,Cancer.XXX.morphology,Nom,,TUMRRGT,Coding system.current Cancer morphology,Coding sys.current Cancer morph
42035-6,Casefinding source,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Casefinding source Cancer,Casefinding source Cancer
42036-4,Cancer-Directed surgery at this facility 98-02,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Cancer-Directed surgery at this facility 98-02,CDS at fac 98-02
42037-2,Scope of regional lymph node surgery at this facility 98-02,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Scope of regional lymph node surgery at this facility 98-02 Cancer,Scope reg LN surg at fac 98-02 Cancer
42038-0,"Surgery of other regional site(s), distant site(s), or distant lymph node(s) at this facility 98-02",Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,"Surgery of other regional site(s), distant site(s), or distant lymph node(s) at this facility 98-02 Cancer",Surg other sites 98-02 Cancer
42039-8,Systemic therapy &or surgery sequence,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Systemic therapy/surgery sequence Cancer,Systemic therapy/surgery sequence Cancer
42040-6,Cancer-Directed surgery 98-02,Anat,Pt,Cancer.XXX,Nom,,TUMRRGT,Cancer-Directed surgery 98-02 [Anatomy],CDS 98-02
42041-4,Scope of regional lymph node surgery 98-02,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Scope of regional lymph node surgery 98-02 Cancer,Scope of reg LN surgery 98-02 Cancer
42042-2,"Surgery of other regional site(s), distant site(s) or distant lymph nodes 98-02",Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,"Surgery of other regional site(s), distant site(s) or distant lymph nodes 98-02 Cancer",Surg other sites LN 98-02 Cancer
42043-0,2nd course treatment.surgery,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,2nd course surgery Cancer Rx,2nd course Surg Cancer Rx
42044-8,2nd course treatment.radiation,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,2nd course radiation Cancer Rx,2nd course Rad Cancer Rx
42045-5,2nd course treatment.chemotherapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,2nd course chemotherapy Cancer Rx,2nd course Chemo Cancer Rx
42046-3,2nd course treatment.hormonal therapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,2nd course hormonal therapy Cancer Rx,2nd course Horm Cancer Rx
42047-1,2nd course treatment.biological reponse modifier therapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,2nd course biological reponse modifier therapy Cancer Rx,2nd course BRM Cancer Rx
42048-9,2nd course treatment.other therapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,2nd course other therapy Cancer Rx,2nd course Other Tx Cancer Rx
42049-7,3rd course treatment.surgery,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,3rd course surgery Cancer Rx,3rd course Surg Cancer Rx
42050-5,3rd course treatment.radiation,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,3rd course radiation Cancer Rx,3rd course Rad Cancer Rx
42051-3,3rd course treatment.chemotherapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,3rd course chemotherapy Cancer Rx,3rd course Chemo Cancer Rx
42052-1,3rd course treatment.hormonal therapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,3rd course hormonal therapy Cancer Rx,3rd course Horm Tx Cancer Rx
42053-9,3rd course treatment.biological response modifier therapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,3rd course biological response modifier therapy Cancer Rx,3rd course BRM Cancer Rx
42054-7,3rd course treatment.other therapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,3rd course other therapy Cancer Rx,3rd course Other Tx Cancer Rx
42055-4,4th course treatment.surgery,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,4th course Surgery Cancer Rx,4th course Surg Cancer Rx
42056-2,4th course treatment.radiation,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,4th course radiation Cancer Rx,4th course Rad Cancer Rx
42057-0,4th course treatment.chemotherapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,4th course chemotherapy Cancer Rx,4th course Chemo Cancer Rx
42058-8,4th course treatment.hormonal therapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,4th course hormonal therapy Cancer Rx,4th course Horm Tx Cancer Rx
42059-6,4th course treatment.biological response modifier therapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,4th course biological response modifier therapy Cancer Rx,4th course BRM Cancer Rx
42060-4,4th course treatment.other therapy,Prid,Pt,Subsequent cancer Rx,Nom,,TUMRRGT,4th course other therapy Cancer Rx,4th course Other Tx Cancer Rx
42061-2,Follow-up source,Prid,Pt,Cancer registry,Nom,,TUMRRGT,Follow-up source Cancer registry,Follow-up source Cancer Registry
42062-0,County--current,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,County--current Cancer,County--current Cancer
42063-8,Recurrence distant site 1,Anat,Pt,Cancer.XXX,Nom,,TUMRRGT,Recurrence distant site 1 Cancer,Recur distant site 1 Cancer
42064-6,Recurrence distant site 2,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Recurrence distant site 2 Cancer,Recur distant site 2 Cancer
42065-3,Recurrence distant site 3,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Recurrence distant site 3 Cancer,Recur distant site 3 Cancer
42066-1,Histology ICD-O-1,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Histology ICD-O-1 Cancer,Histology ICD-O-1 Cancer
42067-9,Stage.summary & regional lymph nodes positive override flag,Arb,Pt,Cancer case.XXX,Ord,,TUMRRGT,Summary stage and regional lymph nodes positive override flag Cancer case,SS/nodes pos O/R Cancer case
42068-7,Stage.summary & TNM-N override flag,Arb,Pt,Cancer case.XXX,Ord,,TUMRRGT,Summary stage and TNM-N override flag Cancer case,SS/TNM-N O/R Cancer case
42069-5,Stage.summary & TNM-M override flag,Arb,Pt,Cancer case.XXX,Ord,,TUMRRGT,Summary stage and TNM-M override flag Cancer case,SS/TNM-M O/R Cancer case
42070-3,Stage.summary & distant metastasis 1 override flag,Arb,Pt,Cancer case.XXX,Ord,,TUMRRGT,Summary stage and distant metastasis 1 override flag Cancer case,SS/dist mets 1 O/R Cancer case
42071-1,Accession number & class of case & sequence number override flag,Arb,Pt,Cancer case.XXX,Ord,,TUMRRGT,Accession number and class of case and sequence number override flag Cancer case,Ascn/class/seq O/R Cancer case
42072-9,Hospital sequence number & diagnostic confirmation override flag,Arb,Pt,Cancer case.XXX,Ord,,TUMRRGT,Hospital sequence number and diagnostic confirmation override flag Cancer case,Hosp seq #/Dx conf O/R Cancer case
42073-7,COC site & type override flag,Arb,Pt,Cancer case.XXX,Ord,,TUMRRGT,Commission on Cancer (COC) site and type override flag,COC site/type O/R Cancer case
42074-5,Hospital sequence & site override flag,Arb,Pt,Cancer case.XXX,Ord,,TUMRRGT,Hospital sequence and site override flag Cancer case,Hosp seq/site O/R Cancer case
42075-2,Primary site & TNM-stage group override flag,Arb,Pt,Cancer case.XXX,Ord,,TUMRRGT,Primary site and TNM-stage group override flag Cancer case,Site/TNM-stg grp O/R Cancer case
42076-0,ICD-O-2 to ICD-O-3 conversion method,Type,Pt,Cancer.XXX,Nom,,TUMRRGT,ICD-O-2 to ICD-O-3 conversion method,ICD-O-2 to ICD-O-3 conversion method
42077-8,Phone number,Tele,Pt,^Patient,Nom,,ADMIN.PATIENT,Patient phone number,Phone #
42078-6,Follow-up contact supplemental information,Prid,Pt,^Patient,Nom,,TUMRRGT,Follow-up contact supplemental information,Follow-up contact sup info
42079-4,Tumor size.collaborative staging,Len,Pt,Tumor,Qn,,TUMRRGT,Tumor size.collaborative staging,Tumor size.CS
42080-2,Extension.collaborative staging,Type,Pt,Cancer.XXX,Nom,,TUMRRGT,Extension collaborative staging Cancer,Extension CS Cancer
42081-0,Collaborative staging tumor size extension evaluation,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging tumor size extension evaluation Cancer,CS tumor size/ext eval Cancer
42082-8,Collaborative staging lymph nodes,Type,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging lymph nodes Cancer,CS LN Cancer
42083-6,Collaborative staging regional nodes evaluation,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging regional nodes evaluation Cancer,CS reg node eval Cancer
42084-4,Collaborative staging metastasis at diagnosis,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging metastasis at diagnosis Cancer,CS mets at Dx Cancer
42085-1,Collaborative staging metastasis evaluation,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging metastasis evaluation Cancer,CS mets eval Cancer
42086-9,Collaborative staging site-specific factor 1,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging site-Specific factor 1 Cancer,CS site-Specific factor 1 Cancer
42087-7,Collaborative staging site-specific factor 2,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging site-Specific factor 2 Cancer,CS site-Specific factor 2 Cancer
42088-5,Collaborative staging site-specific factor 3,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging site-Specific factor 3 Cancer,CS site-Specific factor 3 Cancer
42089-3,Collaborative staging site-specific factor 4,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging site-Specific factor 4 Cancer,CS site-Specific factor 4 Cancer
42090-1,Collaborative staging site-specific factor 5,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging site-Specific factor 5 Cancer,Cssite-Specific factor 5 Cancer
42091-9,Collaborative staging site-specific factor 6,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging site-Specific factor 6 Cancer,CS site-Specific factor 6 Cancer
42092-7,Collaborative staging version.first,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging version.first Cancer,CS version 1st Cancer
42093-5,Collaborative staging version.latest,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Collaborative staging version.latest Cancer,CS version latest Cancer
42094-3,Derived American Joint Committee on Cancer T,Prid,Pt,Cancer.XXX,Nom,Derived,TUMRRGT,Derived American Joint Committee on Cancer T Derived,Derived AJCC T Cancer Derived
42095-0,Derived American Joint Committee on Cancer T descriptor,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Derived American Joint Committee on Cancer T descriptor,Derived AJCC T descript Cancer
42096-8,Derived American Joint Committee on Cancer N,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Derived American Joint Committee on Cancer N,Derived AJCC N Cancer
42097-6,Derived American Joint Committee on Cancer N descriptor,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Derived American Joint Committee on Cancer N descriptor,Derived AJCC N descript Cancer
42098-4,Derived American Joint Committee on Cancer M,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Derived American Joint Committee on Cancer M,Derived AJC M Cancer
42099-2,Derived American Joint Committee on Cancer M descriptor,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Derived American Joint Committee on Cancer M descriptor,Derived AJCC M descript Cancer
42100-8,Derived American Joint Committee on Cancer stage group,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Derived American Joint Committee on Cancer stage group,Derived AJCC stg grp Cancer
42101-6,Derived SEER summary stage 1977,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Derived SEER summary stage 1977 Cancer,Derived SS1977 Cancer
42102-4,Derived SEER summary stage 2000,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Derived SEER summary stage 2000 Cancer,Derived SS2000 Cancer
42103-2,Derived American Joint Committee on Cancer conversion method,Arb,Pt,Cancer.XXX,Ord,,TUMRRGT,Derived American Joint Committee on Cancer conversion method,Derived AJCC conv method Cancer
42104-0,Derived SEER summary stage 1977 conversion method,Arb,Pt,Cancer.XXX,Ord,,TUMRRGT,Derived SEER summary stage 1977 conversion method Cancer,Derived SS1977 conv method Cancer
42105-7,Derived SEER summary stage 2000 conversion method,Arb,Pt,Cancer.XXX,Ord,,TUMRRGT,Derived SEER summary stage 2000 conversion method Cancer,Derived SS2000 conv method Cancer
42106-5,Archive facility identification number,ID,Pt,Cancer.XXX,Nom,,ADMIN.ID,Archive facility identification number Cancer,Archive FIN Cancer
42107-3,Comorbidities and complications 2,Prid,Pt,^Patient,Nom,,TUMRRGT,Comorbidities and complications 2,Comorbidi/Complication 2
42108-1,Comorbidities and complications 3,Prid,Pt,^Patient,Nom,,TUMRRGT,Comorbidities and complications 3,Comorbidi/Complication 3
42109-9,Comorbidities and complications 4,Prid,Pt,^Patient,Nom,,TUMRRGT,Comorbidities and complications 4,Comorbidi/Complication 4
42110-7,Comorbidities and complications 5,Prid,Pt,^Patient,Nom,,TUMRRGT,Comorbidities and complications 5,Comorbidi/Complication 5
42111-5,Comorbidities and complications 6,Prid,Pt,^Patient,Nom,,TUMRRGT,Comorbidities and complications 6,Comorbidi/Complication 6
42112-3,Comorbidities and complications 7,Prid,Pt,^Patient,Nom,,TUMRRGT,Comorbidities and complications 7,Comorbidi/Complication 7
42113-1,Comorbidities and complications 8,Prid,Pt,^Patient,Nom,,TUMRRGT,Comorbidities and complications 8,Comorbidi/Complication 8
42114-9,Comorbidities and complications 9,Prid,Pt,^Patient,Nom,,TUMRRGT,Comorbidities and complications 9,Comorbidi/Complication 9
42115-6,Comorbidities and complications 10,Prid,Pt,^Patient,Nom,,TUMRRGT,Comorbidities and complications 10,Comorbidi/Complication 10
42116-4,ICD revision comorbidities,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,ICD revision comorbidities Cancer,ICD revision comorbidities Cancer
42117-2,Date of surgical discharge,TmStp,Pt,Cancer.XXX,Qn,,TUMRRGT,Date of surgical discharge Cancer,Date of surg disch Cancer
42118-0,Readmission to the same hospital within 30D of surgical discharge,Arb,Pt,Cancer.XXX,Ord,,TUMRRGT,Readmission to the same hospital within 30 days of surgical discharge Cancer,Readmit within 30D of surg dis Cancer
42119-8,Boost radiation dose,EngCnt,Pt,Dose,Qn,,TUMRRGT,Boost radiation dose [Energy/mass],Boost radiation dose
42120-6,Date radiation ended,TmStp,Pt,Cancer.XXX,Qn,,TUMRRGT,Date radiation ended Cancer,Date rad ended Cancer
42121-4,Hematologic transplant & endocrine procedures,Type,Pt,Cancer.XXX,Nom,,TUMRRGT,Hematologic transplant and endocrine procedures Cancer,Transplnt/endocr proced Cancer
42122-2,Pain assessment,Prid,Pt,Cancer.XXX,Nom,,TUMRRGT,Pain assessment Cancer,Pain assessment Cancer
42123-0,Palliative procedure at facility.XXX,Type,Pt,Cancer.XXX,Nom,,TUMRRGT,Palliative procedure at facility.XXX Cancer,Palliative proc at facility.XXX Cancer
42124-8,Palliative procedure at this facility,Type,Pt,Cancer.XXX,Nom,,TUMRRGT,Palliative procedure at this facility Cancer,Palliative proc Cancer
42125-5,RuralUrban continuum 2000,Arb,Pt,^Patient,Ord,,TUMRRGT,RuralUrban continuum 2000,RuralUrban continuum 2000
42126-3,Comorbidities and complications 1,Prid,Pt,^Patient,Nom,,TUMRRGT,Comorbidities and complications 1,Comorbidi/Complication 1
42127-1,Name of follow-up contact,Pn,Pt,^Patient,Nom,,TUMRRGT,Name of follow-up contact,Name of follow-up contact
42128-9,Boost radiation treatment modality,Prid,Pt,Radiation.Rx,Nom,,TUMRRGT,Boost radiation treatment modality Radiation treatment,Boost radiation Tx modality Radiation Rx
42129-7,Site coding system.current,Type,Pt,Cancer.XXX.anatomic site,Nom,,TUMRRGT,Site coding system.current Cancer site,Site coding system.current Cancer site
42130-5,Latitude,Angle,Pt,Cancer.XXX,Qn,,TUMRRGT,Latitude,Latitude
42131-3,Longitude,Angle,Pt,Cancer.XXX,Qn,,TUMRRGT,Longitude,Longitude
42132-1,Multisection screening,Find,Pt,Breast,Doc,US,RAD,US Breast screening,US Brst Screening
42133-9,Guidance for drainage of abscess+placement of drainage catheter,Find,Pt,Abdomen>Liver,Doc,US,RAD,US Guidance for drainage of abscess and placement of drainage catheter of Liver,US Guided Liver Absc drain+cath place
42134-7,Guidance for percutaneous aspiration of fluid,Find,Pt,Neck>Thyroid gland,Doc,US,RAD,US Guidance for fluid aspiration of Thyroid gland,US Guided Thyroid PC fluid asp
42135-4,Guidance for superficial biopsy,Find,Pt,XXX>Bone,Doc,US,RAD,US Guidance for superficial biopsy of Bone,US Guided Bone Super Bx
42136-2,Guidance for percutaneous biopsy,Find,Pt,Chest>Heart,Doc,CT,RAD,CT Guidance for biopsy of Heart,CT Guided Hrt Bx
42137-0,Guidance for percutaneous biopsy,Find,Pt,Chest>Mediastinum,Doc,US,RAD,US Guidance for biopsy of Mediastinum,US Guided Mediastinum Bx
42138-8,Guidance for localization of placenta,Find,Pt,Uterus,Nar,US,OB.US,US Guidance for localization of placenta,Placenta US local guid US
42140-4,Guidance for placement of tube,Find,Pt,Chest,Doc,US,RAD,US Guidance for placement of tube in Chest,US Guided Chest Tube place
42141-2,Guidance for removal of tunneled central venous catheter,Find,Pt,XXX>Vein,Doc,US,RAD,US Guidance for removal of tunneled CV catheter,US Guided Tunneled CVC rem
42143-8,Multisection^W saline IU,Find,Pt,Pelvis>Uterus+Fallopian tubes,Doc,US,RAD,US Uterus and Fallopian tubes W saline IU,US Uterus+FT W saline IU
42144-6,Multisection,Find,Pt,Extremity.right>Extremity vein,Doc,US,RAD,US Extremity vein - right,US Extr v-R
